params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;clip_high;para1=0.329;para2=0.6;para3=0,0.8385416666666666,0.921875,0.8229166666666666,0.8958333333333334,0.640625,0.84375,0.8125,0.8541666666666666,0.8020833333333334,0.8125,0.8385416666666666,0.9322916666666666,0.8177083333333334,0.625,0.828125,0.6510416666666666,0.7899305555555555,0.6810897435897435,0.7014973958333334
ppo;dynamic_clip;para1=0.2;para2=0.28;para3=3.0,0.7916666666666666,0.8958333333333334,0.8385416666666666,0.8125,0.6458333333333334,0.8020833333333334,0.7447916666666666,0.8177083333333334,0.6666666666666666,0.796875,0.8385416666666666,0.859375,0.8125,0.671875,0.796875,0.671875,0.703125,0.6201923076923077,0.6357421875
ppo;soft_gated;para1=1.0;para2=1.05;para3=0,0.6927083333333334,0.78125,0.625,0.75,0.5520833333333334,0.6666666666666666,0.6614583333333334,0.7239583333333334,0.6614583333333334,0.6145833333333334,0.6927083333333334,0.78125,0.6770833333333334,0.4895833333333333,0.7552083333333334,0.609375,0.5399305555555556,0.46274038461538464,0.4772135416666667
ppo;trgc;para1=0.03;para2=0.0;para3=0,0.8072916666666666,0.9322916666666666,0.8697916666666666,0.890625,0.703125,0.7760416666666666,0.7604166666666666,0.828125,0.7760416666666666,0.8333333333333334,0.8385416666666666,0.9322916666666666,0.8385416666666666,0.65625,0.8958333333333334,0.7135416666666666,0.7204861111111112,0.6450320512820512,0.6591796875
ppo;trgc;para1=0.06;para2=0.0;para3=0,0.8489583333333334,0.9010416666666666,0.8020833333333334,0.8385416666666666,0.6354166666666666,0.7864583333333334,0.671875,0.859375,0.7239583333333334,0.7864583333333334,0.796875,0.875,0.828125,0.6822916666666666,0.828125,0.6927083333333334,0.7604166666666666,0.6201923076923077,0.646484375
ppo;trgc;para1=0.07;para2=0.0;para3=0,0.8489583333333334,0.9114583333333334,0.84375,0.9010416666666666,0.671875,0.8489583333333334,0.8489583333333334,0.8645833333333334,0.859375,0.8802083333333334,0.796875,0.921875,0.8802083333333334,0.7135416666666666,0.8645833333333334,0.7083333333333334,0.7916666666666666,0.6875,0.70703125
ppo;trgc;para1=0.08;para2=0.0;para3=0,0.8125,0.890625,0.8177083333333334,0.8645833333333334,0.6822916666666666,0.7447916666666666,0.7864583333333334,0.8489583333333334,0.78125,0.765625,0.796875,0.859375,0.8385416666666666,0.7239583333333334,0.8854166666666666,0.75,0.7465277777777778,0.6590544871794872,0.6754557291666666
ppo;trgc;para1=0.1;para2=0.0;para3=0,0.7916666666666666,0.8958333333333334,0.8177083333333334,0.84375,0.640625,0.7552083333333334,0.7708333333333334,0.8541666666666666,0.7760416666666666,0.828125,0.7916666666666666,0.8645833333333334,0.8125,0.7552083333333334,0.8489583333333334,0.734375,0.7447916666666666,0.6466346153846154,0.6650390625
ppo;trgppo;para1=0.05;para2=0.0;para3=0,0.5208333333333334,0.6770833333333334,0.5104166666666666,0.5729166666666666,0.4322916666666667,0.515625,0.40625,0.640625,0.4947916666666667,0.5625,0.5104166666666666,0.5989583333333334,0.6041666666666666,0.4166666666666667,0.6458333333333334,0.5729166666666666,0.37847222222222215,0.30929487179487175,0.322265625
ppo;trgppo;para1=0.06;para2=0.0;para3=0,0.7760416666666666,0.8541666666666666,0.7760416666666666,0.8385416666666666,0.640625,0.78125,0.796875,0.859375,0.765625,0.734375,0.7708333333333334,0.8697916666666666,0.7916666666666666,0.640625,0.796875,0.6614583333333334,0.703125,0.5677083333333333,0.5930989583333334
ppo;trgppo;para1=0.07;para2=0.0;para3=0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.003605769230769231,0.00390625
ppo;trgppo;para1=0.08;para2=0.0;para3=0,0.3385416666666667,0.4947916666666667,0.390625,0.3541666666666667,0.2708333333333333,0.3854166666666667,0.40625,0.4166666666666667,0.3385416666666667,0.3177083333333333,0.3072916666666667,0.6197916666666666,0.453125,0.359375,0.5520833333333334,0.484375,0.19618055555555555,0.20953525641025642,0.20703125
ppo;trgppo;para1=0.09;para2=0.0;para3=0,0.6875,0.7604166666666666,0.71875,0.7760416666666666,0.5833333333333334,0.7291666666666666,0.65625,0.7447916666666666,0.6927083333333334,0.6927083333333334,0.703125,0.8645833333333334,0.640625,0.5260416666666666,0.765625,0.5677083333333334,0.5034722222222222,0.3998397435897436,0.4192708333333333
