params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;trgc;para1=0.05;para2=0.0;para3=1+steps_0249,0.8177083333333334,0.90625,0.8229166666666666,0.859375,0.6458333333333334,0.7864583333333334,0.765625,0.8489583333333334,0.765625,0.78125,0.8385416666666666,0.8645833333333334,0.8541666666666666,0.7135416666666666,0.8125,0.7135416666666666,0.7135416666666666,0.6446314102564101,0.6575520833333333
ppo;trgc;para1=0.06;para2=0.0;para3=1+steps_0249,0.8020833333333334,0.921875,0.859375,0.9166666666666666,0.6197916666666666,0.7916666666666666,0.8125,0.8802083333333334,0.859375,0.8177083333333334,0.8125,0.9322916666666666,0.796875,0.6822916666666666,0.828125,0.7083333333333334,0.8055555555555555,0.7087339743589743,0.7268880208333334
ppo;trgc;para1=0.07;para2=0.0;para3=1+steps_0249,0.8229166666666666,0.8958333333333334,0.78125,0.8489583333333334,0.6197916666666666,0.78125,0.6822916666666666,0.8020833333333334,0.7708333333333334,0.8125,0.7708333333333334,0.8489583333333334,0.8697916666666666,0.6770833333333334,0.859375,0.6458333333333334,0.7447916666666666,0.6622596153846154,0.6777343750000001
ppo;trgc;para1=0.08;para2=0.0;para3=1+steps_0249,0.8125,0.921875,0.7604166666666666,0.8854166666666666,0.6614583333333334,0.7864583333333334,0.7864583333333334,0.8333333333333334,0.8697916666666666,0.8541666666666666,0.765625,0.8958333333333334,0.8177083333333334,0.6614583333333334,0.796875,0.7083333333333334,0.7586805555555555,0.670272435897436,0.6868489583333334
ppo;trgc;para1=0.09;para2=0.0;para3=1+steps_0249,0.8802083333333334,0.90625,0.859375,0.8541666666666666,0.6666666666666666,0.84375,0.7395833333333334,0.828125,0.8333333333333334,0.84375,0.8333333333333334,0.90625,0.8229166666666666,0.7291666666666666,0.859375,0.7604166666666666,0.7777777777777778,0.6810897435897435,0.6992187499999999
ppo;trgc;para1=1.0;para2=0.07;para3=1+steps_0249,0.8072916666666666,0.9114583333333334,0.8177083333333334,0.8385416666666666,0.671875,0.8229166666666666,0.7552083333333334,0.8333333333333334,0.8020833333333334,0.8385416666666666,0.765625,0.875,0.8333333333333334,0.703125,0.8333333333333334,0.7447916666666666,0.7881944444444445,0.6758814102564104,0.6969401041666666
