params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;clip;para1=0.422;para2=0.0;para3=0+steps_0199,0.6041666666666666,0.75,0.6197916666666666,0.6770833333333334,0.4947916666666667,0.6510416666666666,0.3385416666666667,0.609375,0.40625,0.5416666666666666,0.5520833333333334,0.7552083333333334,0.6197916666666666,0.4427083333333333,0.5989583333333334,0.4947916666666667,0.6701388888888888,0.5496794871794871,0.572265625
ppo;clip;para1=0.422;para2=0.0;para3=0+steps_0249,0.65625,0.8072916666666666,0.6458333333333334,0.7552083333333334,0.515625,0.6614583333333334,0.4583333333333333,0.71875,0.5416666666666666,0.5885416666666666,0.625,0.7916666666666666,0.6979166666666666,0.4427083333333333,0.6822916666666666,0.5416666666666666,0.7291666666666666,0.6109775641025642,0.6331380208333334
ppo;clip;para1=0.5;para2=0.0;para3=0+steps_0199,0.6458333333333334,0.8229166666666666,0.671875,0.7604166666666666,0.5052083333333334,0.7239583333333334,0.4427083333333333,0.7239583333333334,0.59375,0.640625,0.6614583333333334,0.8333333333333334,0.703125,0.515625,0.7552083333333334,0.6197916666666666,0.7569444444444445,0.642227564102564,0.6637369791666666
ppo;clip;para1=0.5;para2=0.0;para3=0+steps_0249,0.6875,0.8489583333333334,0.7291666666666666,0.78125,0.53125,0.7708333333333334,0.4895833333333333,0.7291666666666666,0.6979166666666666,0.6822916666666666,0.7135416666666666,0.859375,0.7083333333333334,0.5364583333333334,0.7604166666666666,0.65625,0.7829861111111112,0.6794871794871794,0.6988932291666667
ppo;clip_cov;para1=0.0002;para2=1.0;para3=5.0+steps_0199,0.640625,0.7760416666666666,0.640625,0.7291666666666666,0.46875,0.6145833333333334,0.4166666666666667,0.6145833333333334,0.546875,0.5260416666666666,0.515625,0.75,0.6458333333333334,0.4322916666666667,0.7083333333333334,0.5572916666666666,0.6684027777777778,0.5829326923076923,0.5989583333333333
ppo;clip_cov;para1=0.0002;para2=1.0;para3=5.0+steps_0249,0.6927083333333334,0.84375,0.703125,0.7604166666666666,0.5,0.6927083333333334,0.4895833333333333,0.71875,0.59375,0.6666666666666666,0.6770833333333334,0.8333333333333334,0.7135416666666666,0.515625,0.71875,0.59375,0.7517361111111112,0.6506410256410255,0.6695963541666666
ppo;clip_high;para1=0.2;para2=0.28;para3=0+steps_0199,0.640625,0.8333333333333334,0.6666666666666666,0.7135416666666666,0.5260416666666666,0.7135416666666666,0.4114583333333333,0.7239583333333334,0.6666666666666666,0.6666666666666666,0.625,0.828125,0.671875,0.5208333333333334,0.765625,0.546875,0.7569444444444445,0.6346153846153846,0.6575520833333334
ppo;clip_high;para1=0.2;para2=0.28;para3=0+steps_0249,0.6458333333333334,0.7864583333333334,0.6666666666666666,0.7552083333333334,0.5208333333333334,0.7604166666666666,0.4583333333333333,0.75,0.5885416666666666,0.65625,0.6770833333333334,0.8125,0.6822916666666666,0.4895833333333333,0.7395833333333334,0.546875,0.765625,0.6338141025641024,0.6585286458333334
ppo;clip_high;para1=0.329;para2=0.5;para3=0+steps_0199,0.65625,0.8489583333333334,0.6927083333333334,0.8125,0.5260416666666666,0.7239583333333334,0.46875,0.75,0.65625,0.6822916666666666,0.703125,0.8125,0.6927083333333334,0.5260416666666666,0.7291666666666666,0.5989583333333334,0.7743055555555557,0.6582532051282052,0.6800130208333334
ppo;clip_high;para1=0.329;para2=0.5;para3=0+steps_0249,0.6875,0.8541666666666666,0.7604166666666666,0.8072916666666666,0.5729166666666666,0.7239583333333334,0.4479166666666667,0.734375,0.5677083333333334,0.7239583333333334,0.703125,0.8125,0.7083333333333334,0.546875,0.7760416666666666,0.6041666666666666,0.7708333333333334,0.6706730769230768,0.6894531249999999
